,0
423,0.0004564922859458159
424,0.00045526433056655556
425,0.0004540872106718598
426,0.00045296132300780143
427,0.00045188705093790634
428,0.00045086476384006155
429,0.00045015763084058574
430,0.0004498597520246541
431,0.0004495788465269229
432,0.0004493149460719995
433,0.00044906808052955666
434,0.00044883827789729124
435,0.0004486255642860735
436,0.0004484299639045062
437,0.0004482514990447543
438,0.00044809019007086074
439,0.00044868414378674377
440,0.0004511527737798082
441,0.0004536228390707522
442,0.0004560943162174679
443,0.00045856718226813884
444,0.0004610414147512895
445,0.0004635169916628844
446,0.00046599389145525835
447,0.000468472093024543
448,0.0004709515757001572
449,0.0004733238270698859
450,0.00047513796590690637
451,0.0004769796235546293
452,0.00047884848294771094
453,0.0004807442272984215
454,0.00048266654026706533
455,0.000484615106129138
456,0.00048658960993390926
457,0.0004885897376563831
458,0.0004906151763460312
459,0.0004925128614671461
460,0.0004901401757241144
461,0.000487794435079615
462,0.00048547603042569174
463,0.00048318535556039896
464,0.0004809228070332759
465,0.00047868878397943834
466,0.0004764836879440952
467,0.00047430792269486613
468,0.00047216189402622184
469,0.00047004600955087453
470,0.00047178968781770537
471,0.00047403088478579635
472,0.00047639276252740555
473,0.0004788735338467464
474,0.00048147135941399794
475,0.000484184353584003
476,0.0004870105901228725
477,0.0004899481078230978
478,0.0004929949159708893
479,0.0004961489996439287
480,0.0004983210054433626
481,0.0005002083610938632
482,0.0005020970787899894
483,0.0005039871432219274
484,0.0005058785392964884
485,0.0005077712521352599
486,0.0005096652670703564
487,0.0005115605696417061
488,0.0005134571455923793
489,0.0005153549808660063
490,0.0005159202242899136
491,0.0005159335283763542
492,0.0005161058646878403
493,0.0005164370708194681
494,0.0005169268382030529
495,0.0005175747135221119
496,0.0005183801007789774
497,0.0005193422639943256
498,0.0005204603305129383
499,0.0005217332948757719
500,0.0005214133679816601
501,0.0005196765203579918
502,0.0005180140915436032
503,0.0005164268011907893
504,0.0005149153451410603
505,0.0005134803940343258
506,0.0005121225919396951
507,0.0005108425550142182
508,0.0005096408701932448
509,0.000508518093924152
510,0.0005091182268356236
511,0.0005121043648038793
512,0.0005151145171669123
513,0.0005181482650456989
514,0.0005212051960703225
515,0.0005242849043762336
516,0.0005273869905926472
517,0.0005305110618252685
518,0.0005336567316282529
519,0.0005368236199766298
520,0.00053950318194164
521,0.0005409344593817316
522,0.000542371012988592
523,0.0005438128009977863
524,0.000545259781934819
525,0.0005467119146162176
526,0.0005481691581481742
527,0.0005496314719274594
528,0.0005510988156411242
529,0.000552571149266523
530,0.0005534223425551081
531,0.0005510636462501551
532,0.000548706486043637
533,0.0005463508819083925
534,0.000543996854151917
535,0.0005416444234206517
536,0.0005392936107065632
537,0.0005369444373556258
538,0.0005345969250731802
539,0.000532251095932734
540,0.0005301046435009832
541,0.0005328956352868342
542,0.0005357186102769099
543,0.000538573065174206
544,0.0005414585017457912
545,0.000544374426975304
546,0.0005473203532023258
547,0.0005502957982485275
548,0.000553300285531098
549,0.0005563333441635203
550,0.0005593945090468706
551,0.0005588789001615173
552,0.0005580699564043113
553,0.0005573071062828228
554,0.0005565905398289595
555,0.0005559204365265034
556,0.0005552969650924911
557,0.0005547202832701574
558,0.0005541905376349002
559,0.0005537078634124586
560,0.0005532723843083554
561,0.0005586316561634088
562,0.0005656650625531176
563,0.0005728480243587229
564,0.0005801749822375796
565,0.000587640545480379
566,0.0005952394944354425
567,0.0006029667817042996
568,0.0006108175322400248
569,0.0006187870425165455
570,0.0006268707788806688
571,0.0006300887659419552
572,0.0006308403021316244
573,0.0006316149851183292
574,0.0006324127296319972
575,0.0006332334483072669
576,0.0006340770517273673
577,0.000634943448469219
578,0.0006358325451510864
579,0.0006367442464774451
580,0.0006376784552880301
581,0.0006377323351888141
582,0.0006370318793617152
583,0.0006363407181948551
584,0.0006356588819259071
585,0.0006349864005116072
586,0.0006343233036229582
587,0.0006336696206388486
588,0.0006330253806411165
589,0.0006323906124072643
590,0.000631765344405476
591,0.0006306556800206242
592,0.0006289419847489867
593,0.0006273500969420054
594,0.0006258809488131112
595,0.0006245354093465638
596,0.0006233142818358504
597,0.0006222183015718432
598,0.000621248133699438
599,0.0006204043712521838
600,0.0006196875333814749
601,0.0006204629814124179
602,0.0006246086509164583
603,0.0006287743124923312
604,0.0006329595709151211
605,0.0006371640395123099
606,0.0006413873400000008
607,0.0006456291023220695
608,0.0006498889644911553
609,0.0006541665724234581
610,0.0006584615797837319
611,0.0006622993605201485
612,0.0006638318973226655
613,0.0006654445714035743
614,0.0006671368002350207
615,0.0006689079786600723
616,0.0006707574798925944
617,0.0006726846565362342
618,0.0006746888416129473
619,0.0006767693496053867
620,0.0006789254775042108
621,0.0006808569964507948
622,0.0006763712856929378
623,0.0006723251623050122
624,0.0006687266250696207
625,0.0006655829534475419
626,0.0006629006385466365
627,0.0006606853193938425
628,0.0006589417259066228
629,0.0006576736298593743
630,0.0006568838049989918
631,0.0006565739972826427
632,0.0006605745425263601
633,0.0006658089920980953
634,0.0006719340538253859
635,0.0006789255801909163
636,0.0006867570656453072
637,0.00069540008990177
638,0.0007048247568883606
639,0.0007150001167131175
640,0.0007258945605208029
641,0.0007374761807903758
642,0.0007332024569467839
643,0.0007249771968933817
644,0.000717058118156104
645,0.0007094554862087266
646,0.0007021795923798789
647,0.0006952407076610471
648,0.0006886490321348591
649,0.0006824146402427567
650,0.0006765474222150075
651,0.0006710570221486217
652,0.0006700296770991076
653,0.0006711051973097965
654,0.0006722118179983597
655,0.0006733493855145771
656,0.0006745177429701934
657,0.000675716730339347
658,0.0006769461845578515
659,0.0006782059396223915
660,0.000679495826693238
661,0.0006808156741934957
662,0.0006800664048746414
663,0.0006776112675886139
664,0.0006752073617964802
665,0.0006728552372763436
666,0.0006705554396100415
667,0.000668308509680561
668,0.0006661149831689536
669,0.0006639753900338602
670,0.0006618902539882355
671,0.0006598600919686889
672,0.0006618877898851117
673,0.000669575854447343
674,0.000677442906155383
675,0.0006854827771615743
676,0.0006936894532633754
677,0.0007020570796665669
678,0.0007105799652863185
679,0.0007192525857415533
680,0.0007280695851757307
681,0.000737025777032817
682,0.0007449256407102792
683,0.0007500441959203782
684,0.0007551658660559419
685,0.0007602905876090055
686,0.0007654182987353529
687,0.0007705489392010443
688,0.00077568245033309
689,0.00078081877496838
690,0.000785957857408499
691,0.0007910996433711147
692,0.0007946821305028047
693,0.0007907777789870648
694,0.0007869570580994314
695,0.0007832211934441034
696,0.0007795714066738825
697,0.0007760089140495133
698,0.000772534924947627
699,0.0007691506403198382
700,0.000765857251102092
701,0.0007626559365863732
702,0.0007596967210600359
703,0.0007597867945462152
704,0.0007598774280505446
705,0.0007599686213738445
706,0.0007600603743157645
707,0.0007601526866746328
708,0.0007602455582482646
709,0.0007603389888327054
710,0.0007604329782230895
711,0.0007605275262133906
712,0.000760622632596253
713,0.0007640317739204157
714,0.0007678152071840266
715,0.0007716979497781327
716,0.0007756785084824698
717,0.0007797553833804839
718,0.0007839270698828506
719,0.0007881920606749525
720,0.0007925488475767396
721,0.0007969959233172991
722,0.000801531783222182
723,0.0008025020858198681
724,0.0008025611592929964
725,0.0008026236313766226
726,0.000802689501294603
727,0.0008027587682280689
728,0.0008028314313150646
729,0.0008029074896515443
730,0.0008029869422900726
731,0.0008030697882404764
732,0.0008031560264707771
733,0.0008040567681243151
734,0.000805351258029291
735,0.0008066464076586617
736,0.0008079422138305855
737,0.0008092386733830172
738,0.0008105357831718407
739,0.0008118335400714015
740,0.0008131319409752526
741,0.0008144309827941816
742,0.00081573066245792
743,0.0008176333674636122
744,0.0008200327166805058
745,0.0008224350800928169
746,0.0008248404313093538
747,0.0008272487442124378
748,0.0008296599929566087
749,0.0008320741519633373
750,0.0008344911959219326
751,0.0008369110997815522
752,0.000839333838752378
753,0.0008403650283405872
754,0.0008395297278235146
755,0.000838722598968409
756,0.0008379437235609371
757,0.0008371931808352736
758,0.0008364710474368315
759,0.000835777397383653
760,0.0008351123020307922
761,0.0008344758300343751
762,0.0008338680473165473
763,0.0008337301423683456
764,0.0008346393379842291
765,0.0008355636266524254
766,0.0008365029582094168
767,0.0008374572819056119
768,0.0008384265464151307
769,0.0008394106998506428
770,0.000840409689773905
771,0.0008414234632090941
772,0.0008424519666559698
773,0.0008435358947870274
774,0.0008448217984505611
775,0.0008461163794763967
776,0.0008474195981820118
777,0.0008487314148643886
778,0.0008500517898032371
779,0.0008513806832664781
780,0.0008527180555136184
781,0.0008540638667990569
782,0.0008554180773773548
783,0.0008567203960997315
784,0.0008569202368936403
785,0.0008571261673363012
786,0.0008573381830007277
787,0.0008575562793349458
788,0.000857780451661496
789,0.0008580106951794345
790,0.0008582470049637627
791,0.0008584893759661963
792,0.0008587378030158983
793,0.0008589922808197301
794,0.0008613727331127516
795,0.0008639213324141562
796,0.0008664710428583409
797,0.0008690218546134217
798,0.000871573757959066
799,0.0008741267432837669
800,0.0008766808010851105
801,0.0008792359219662288
802,0.000881792096634917
803,0.0008843493159034112
804,0.0008831873140548791
805,0.0008811109439610643
806,0.0008790353265047319
807,0.000876960467062405
808,0.0008748863710595737
809,0.0008728130439718632
810,0.0008707404913249437
811,0.0008686687186945179
812,0.0008665977317081556
813,0.0008645275360450543
814,0.0008658011382728794
815,0.0008686633747624098
816,0.0008715275455438853
817,0.0008743936315239325
818,0.0008772616138438787
819,0.0008801314738797622
820,0.0008830031932376879
821,0.0008858767537497101
822,0.0008887521374721231
823,0.000891629326681351
824,0.0008944012147726087
825,0.0008970914297281074
826,0.0008997870931444799
827,0.0009024881561203665
828,0.0009051945702401577
829,0.0009079062875709981
830,0.0009106232606578398
831,0.0009133454425183038
832,0.0009160727866394319
833,0.0009188052469737124
834,0.0009205465685287988
835,0.0009209655140793979
836,0.0009213860564547496
837,0.0009218081934639406
838,0.0009222319229125149
839,0.0009226572426015531
840,0.00092308415032823
841,0.000923512643884742
842,0.0009239427210601583
843,0.0009243743796393433
844,0.0009255202301117737
845,0.0009282925857698419
846,0.0009310649337769584
847,0.0009338372741277081
848,0.0009366096068166637
849,0.0009393819318380789
850,0.000942154249187626
851,0.000944926558859415
852,0.0009476988608488065
853,0.0009504711551505181
854,0.0009532769697599657
855,0.0009562353350383206
856,0.0009591938369910908
857,0.0009621524742700587
858,0.0009651112455455081
859,0.0009680701495019079
860,0.000971029184840377
861,0.0009739883502777666
862,0.0009769476445463975
863,0.0009799070663939293
864,0.0009827167525832982
865,0.0009829923116857402
866,0.000983271542419453
867,0.0009835544416376327
868,0.0009838410061558053
869,0.0009841312327523832
870,0.0009844251181686066
871,0.000984722659108798
872,0.0009850238522406184
873,0.0009853286941948446
874,0.0009856371815665486
875,0.000986204121915808
876,0.000986790017014514
877,0.000987375955370176
878,0.0009879619369055216
879,0.0009885479615431292
880,0.000989134029205756
881,0.0009897201398164181
882,0.0009903062932979545
883,0.0009908924895742233
884,0.0009914787285684435
885,0.0009935463485964565
886,0.0009959695022605957
887,0.000998393704608243
888,0.0010008189479776145
889,0.0010032452247777295
890,0.0010056725274877442
891,0.0010081008486553698
892,0.0010105301808988288
893,0.0010129605169021502
894,0.001015391849417138
895,0.0010172194530630766
896,0.0010187668838169503
897,0.0010203156306217214
898,0.0010218656874887715
899,0.001023417048461253
900,0.0010249697076132381
901,0.0010265236590491374
902,0.0010280788969050368
903,0.0010296354153468887
904,0.0010311932085713272
905,0.0010316633044059286
906,0.0010312709940638947
907,0.0010308788251998874
908,0.0010304867979756525
909,0.0010300949125531722
910,0.0010297031690946164
911,0.0010293115677622701
912,0.001028920108718704
913,0.0010285287921265793
914,0.0010281376181488448
915,0.0010289657280382917
916,0.0010313927684856032
917,0.0010338275189371705
918,0.0010362699249734546
919,0.0010387199325162695
920,0.001041177487830119
921,0.001043642537520143
922,0.0010461150285336444
923,0.001048594908159127
924,0.0010510821240249126
925,0.0010537937412767413
926,0.001056993355795729
927,0.0010601929594102335
928,0.0010633925521197237
929,0.0010665921339236474
930,0.0010697917048215434
931,0.0010729912648128736
932,0.001076190813896674
933,0.001079390352073371
934,0.0010825898793420132
935,0.0010847494581404835
936,0.0010823218262932413
937,0.0010799075345186556
938,0.0010775066726274947
939,0.0010751193307310634
940,0.0010727455992345276
941,0.0010703855688285768
942,0.0010680393304785835
943,0.0010657069754200527
944,0.00106338859514611
945,0.0010614165075126165
946,0.0010646517133763467
947,0.0010678938641966312
948,0.0010711428967946452
949,0.0010743987486222719
950,0.0010776613577583893
951,0.0010809306629010276
952,0.0010842066033626971
953,0.0010874891190651049
954,0.001090778150533609
955,0.0010940736388915422
956,0.0010943327335228928
957,0.0010943826685274505
958,0.0010944326044435113
959,0.0010944825412712456
960,0.0010945324790104765
961,0.0010945824176613749
962,0.0010946323572232758
963,0.001094682297696351
964,0.0010947322390804488
965,0.001094782181375661
966,0.0010967434992793395
967,0.0010991504891312476
968,0.0011015582431547386
969,0.001103966756312015
970,0.0011063760236075795
971,0.0011087860400877266
972,0.0011111968008402846
973,0.0011136083009941206
974,0.0011160205357181572
975,0.0011184335002230848
976,0.0011199433054409267
977,0.0011210415221315443
978,0.0011221405607660553
979,0.00112324041892795
980,0.0011243410942075626
981,0.0011254425842031983
982,0.0011265448865205119
983,0.0011276479987734934
984,0.0011287519185829826
985,0.0011298566435776248
986,0.0011330877630295433
987,0.0011379744968551847
988,0.0011428617365047242
989,0.0011477494752032936
990,0.0011526377062893204
991,0.0011575264232131783
992,0.0011624156195368398
993,0.0011673052889268059
994,0.001172195425156323
995,0.0011770860221005826
996,0.0011803332784625718
997,0.001181470946437956
998,0.0011826106066610029
999,0.0011837522533853053
1000,0.0011848958808769092
1001,0.00118604148341356
1002,0.0011871890552855294
1003,0.0011883385907947176
1004,0.0011894900842559246
1005,0.0011906435299961088
1006,0.0011913177350466667
1007,0.0011909391976445884
1008,0.0011905625629072623
1009,0.0011901878326492266
1010,0.0011898150086777548
1011,0.0011894440927935803
1012,0.001189075086789664
1013,0.0011887079924528317
1014,0.001188342811562547
1015,0.0011879795458915705
1016,0.0011874072545629232
1017,0.0011859321414270465
1018,0.0011844612387903431
1019,0.0011829945623840403
1020,0.0011815321279729698
1021,0.001180073951354501
1022,0.0011786200483573474
1023,0.0011771704348427963
1024,0.0011757251267035733
1025,0.0011742841398627018
1026,0.001173021024066845
1027,0.001174282971306215
1028,0.0011755467879777603
1029,0.0011768124680493358
1030,0.0011780800055052297
1031,0.0011793493943476668
1032,0.0011806206285947774
1033,0.0011818937022835328
1034,0.00118316860946613
1035,0.0011844453442131757
1036,0.0011857239006112762
1037,0.0011897503615968575
1038,0.0011939599447093041
1039,0.0011981771984976635
1040,0.0012024020420481807
1041,0.0012066343954355453
1042,0.0012108741797128679
1043,0.001215121316896119
1044,0.0012193757299543276
1045,0.0012236373427972017
1046,0.0012279060802633955
1047,0.0012320297495613001
1048,0.001236120192814109
1049,0.0012402112393815777
1050,0.001244302883136546
1051,0.0012483951180286383
1052,0.0012524879380866783
1053,0.0012565813374163805
1054,0.00126067531019897
1055,0.0012647698506910415
1056,0.0012688649532217517
1057,0.0012700893242588351
1058,0.0012700320285912946
1059,0.0012699774567081303
1060,0.0012699256089447044
1061,0.0012698764856180578
1062,0.0012698300870285927
1063,0.001269786413458887
1064,0.0012697454651742581
1065,0.0012697072424218624
1066,0.001269671745431895
1067,0.0012705711885578693
1068,0.001272184684319815
1069,0.0012737984045838716
1070,0.0012754123484877012
1071,0.001277026515172473
1072,0.0012786409037843093
1073,0.0012802555134732803
1074,0.0012818703433934364
1075,0.0012834853927035318
1076,0.001285100660566123
1077,0.0012860350933529133
1078,0.0012861100056822598
1079,0.0012861849185964594
1080,0.0012862598320953515
1081,0.0012863347461788614
1082,0.0012864096608466706
1083,0.0012864845760991077
1084,0.0012865594919358539
1085,0.001286634408356835
1086,0.0012867093253618896
1087,0.0012881382420309353
1088,0.0012924780663726447
1089,0.0012968203580652454
1090,0.001301165092223623
1091,0.0013055122442792804
1092,0.0013098617899787073
1093,0.0013142137053740023
1094,0.001318567966821407
1095,0.0013229245509757937
1096,0.0013272834347862665
1097,0.0013311190888080206
1098,0.0013327602384111252
1099,0.001334401443671617
1100,0.0013360427043741325
1101,0.0013376840203030706
1102,0.0013393253912450742
1103,0.0013409668169869985
1104,0.0013426082973168245
1105,0.0013442498320242666
1106,0.0013458914208991106
1107,0.0013475809796669967
1108,0.0013499222478108163
1109,0.0013522669176240056
1110,0.0013546149714389077
1111,0.0013569663916858147
1112,0.001359321160890425
1113,0.0013616792616752795
1114,0.0013640406767585613
1115,0.0013664053889530722
1116,0.001368773381166747
1117,0.0013711446364028806
1118,0.0013694638794086971
1119,0.0013675436162967737
1120,0.0013656233867022432
1121,0.001363703190782921
1122,0.0013617830286975121
1123,0.0013598629006056134
1124,0.0013579428066681839
1125,0.001356022747045707
1126,0.00135410272190096
1127,0.0013521827313971806
1128,0.0013532574230223496
1129,0.0013549925346800391
1130,0.0013567297358886966
1131,0.001358469018634064
1132,0.001360210374933001
1133,0.0013619537968348034
1134,0.0013636992764186687
1135,0.001365446805795995
1136,0.001367196377108648
1137,0.001368947982529641
1138,0.001370405551240927
1139,0.0013717360463735297
1140,0.001373069335135385
1141,0.0013744054093805822
1142,0.0013757442609787962
1143,0.0013770858818136199
1144,0.001378430263783734
1145,0.0013797773988028683
1146,0.0013811272787995351
1147,0.001382479895718119
1148,0.001385703052111588
1149,0.001390331541369888
1150,0.0013949605095051392
1151,0.001399589951535174
1152,0.001404219862543202
1153,0.0014088502376767551
1154,0.001413481072146577
1155,0.0014181123612254961
1156,0.001422744100247485
1157,0.0014273762846057079
1158,0.0014311760619800818
1159,0.0014339435217969783
1160,0.0014367118243362375
1161,0.0014394809646918404
1162,0.0014422509379948213
1163,0.001445021739411748
